date,time,apparentTemperature,cloudCover,dewPoint,humidity,precipProbability,precipIntensity,temperature,uvIndex,visibility,windBearing,windSpeed,timestamp
2015-12-08,2015-12-08T12:00:00,35.78,0.63,21.98,0.56,0,0,31.98,8,10.01,30,4.6,1449586800
2015-12-09,2015-12-09T12:00:00,41.91,0.44,24.97,0.6,0,0,33.96,9,10.01,0,3.6,1449673200
2015-12-10,2015-12-10T12:00:00,26.46,0.75,19.99,0.7,0,0,25.98,7,10.01,200,2.1,1449759600
2015-12-11,2015-12-11T12:00:00,35.46,0.44,22.97,0.63,0,0,30.98,9,10.01,50,2.6,1449846000
2015-12-12,2015-12-12T12:00:00,35.07,,23.98,0.7,0,0,29.97,,10.01,30,5.7,1449932400
2015-12-13,2015-12-13T12:00:00,29.16,0.75,21.99,0.74,0,0,26.97,7,10.01,140,5.7,1450018800
2015-12-14,2015-12-14T12:00:00,43.28,,24.97,0.56,0,0,34.98,,10.01,350,7.7,1450105200
2015-12-15,2015-12-15T12:00:00,31.34,0.75,20.99,0.62,0,0,28.98,7,10.01,251,2.1,1450191600
2015-12-16,2015-12-16T12:00:00,36.52,0.44,23.98,0.66,0,0,30.98,9,10.01,71,3.6,1450278000
2015-12-17,2015-12-17T12:00:00,39.23,0.19,23.97,0.59,0,0,32.98,11,10.01,11,6.2,1450364400
2015-12-18,2015-12-18T12:00:00,41.86,0.44,23.96,0.53,0,0,34.98,9,10.01,0,6.2,1450450800
2015-12-19,2015-12-19T12:00:00,22.84,0.75,21.98,1.0,0,0,21.98,7,9,110,5.09,1450537200
2015-12-20,2015-12-20T12:00:00,33.56,0.75,23.98,0.75,0,0,28.98,7,10.01,11,3.6,1450623600
2015-12-21,2015-12-21T12:00:00,40.63,0.75,25.99,0.71,0,0,31.98,7,10.01,20,5.7,1450710000
2015-12-22,2015-12-22T12:00:00,41.91,0.44,24.97,0.6,0,0,33.96,9,10.01,20,4.6,1450796400
2015-12-23,2015-12-23T12:00:00,41.91,0.19,24.97,0.6,0,0,33.96,11,10.01,20,4.1,1450882800
2015-12-24,2015-12-24T12:00:00,22.55,0.19,20.0,0.89,0,0,21.98,11,6,300,2.1,1450969200
2015-12-25,2015-12-25T12:00:00,31.23,0.75,22.98,0.74,0,0,27.98,7,10.01,140,1.55,1451055600
2015-12-26,2015-12-26T12:00:00,37.72,0.75,24.98,0.71,0,0,30.98,7,10.01,311,3.6,1451142000
2015-12-27,2015-12-27T12:00:00,42.11,0.75,25.99,0.67,0,0,32.98,7,10.01,341,5.09,1451228400
2015-12-28,2015-12-28T12:00:00,37.72,0.75,24.98,0.71,0,0,30.98,7,10.01,20,3.6,1451314800
2015-12-29,2015-12-29T12:00:00,31.91,0.75,23.98,0.79,0,0,27.98,7,10.01,41,5.09,1451401200
2015-12-30,2015-12-30T12:00:00,42.11,0.44,25.99,0.67,0,0,32.98,9,10.01,11,3.1,1451487600
2015-12-31,2015-12-31T12:00:00,40.58,0.19,24.97,0.63,0,0,32.98,10,10.01,341,4.1,1451574000
2016-01-01,2016-01-01T12:00:00,29.57,0.75,22.98,0.79,0,0,26.97,7,10.01,350,2.6,1451660400
2016-01-02,2016-01-02T12:00:00,37.88,0.44,23.97,0.63,0,0,31.98,9,10.01,50,2.06,1451746800
2016-01-03,2016-01-03T12:00:00,39.17,0.75,24.98,0.67,0,0,31.98,7,10.01,41,3.6,1451833200
2016-01-04,2016-01-04T12:00:00,37.41,1,25.99,0.79,0,0,29.97,5,10.01,50,3.1,1451919600
2016-01-05,2016-01-05T12:00:00,42.24,0.75,26.98,0.75,0,0,31.98,7,10.01,20,3.1,1452006000
2016-01-06,2016-01-06T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,7,10.01,191,4.1,1452092400
2016-01-07,2016-01-07T12:00:00,37.72,0.75,24.98,0.71,0,0,30.98,7,10.01,180,4.1,1452178800
2016-01-08,2016-01-08T12:00:00,45.23,0.75,26.97,0.67,0,0,33.96,7,10.01,50,1.02,1452265200
2016-01-09,2016-01-09T12:00:00,39.17,0.75,24.98,0.67,0,0,31.98,7,10.01,101,1.55,1452351600
2016-01-10,2016-01-10T12:00:00,34.51,0.75,24.99,0.79,0,0,28.98,7,10.01,120,3.1,1452438000
2016-01-11,2016-01-11T12:00:00,38.24,0.44,21.98,0.5,0,0,33.96,9,10.01,170,3.6,1452524400
2016-01-12,2016-01-12T12:00:00,40.53,0.19,23.97,0.56,0,0,33.96,10,10.01,,0,1452610800
2016-01-13,2016-01-13T12:00:00,44.9,0.44,25.98,0.6,0,0,34.98,9,10.01,210,3.1,1452697200
2016-01-14,2016-01-14T12:00:00,40.53,0.75,23.97,0.56,0,0,33.96,7,10.01,140,2.6,1452783600
2016-01-15,2016-01-15T12:00:00,40.53,0.75,23.97,0.56,0,0,33.96,7,10.01,60,2.6,1452870000
2016-01-16,2016-01-16T12:00:00,40.61,,22.96,0.5,0,0,34.98,,10.01,120,2.6,1452956400
2016-01-17,2016-01-17T12:00:00,40.61,0.44,22.96,0.5,0,0,34.98,9,10.01,30,3.6,1453042800
2016-01-18,2016-01-18T12:00:00,38.24,0.75,21.98,0.5,0,0,33.96,7,10.01,170,1.5,1453129200
2016-01-19,2016-01-19T12:00:00,38.9,0.19,19.96,0.39,0,0,35.99,10,10.01,131,3.6,1453215600
2016-01-20,2016-01-20T12:00:00,35.72,,18.97,0.41,0,0,33.96,,10.01,60,3.1,1453302000
2016-01-21,2016-01-21T12:00:00,36.24,0.13,17.96,0.37,0,0,34.98,11,10.01,80,2.1,1453388400
2016-01-22,2016-01-22T12:00:00,35.3,,19.97,0.46,0,0,32.98,,10.01,41,5.7,1453474800
2016-01-23,2016-01-23T12:00:00,35.08,0.19,17.96,0.39,0,0,33.96,10,10.01,30,4.1,1453561200
2016-01-24,2016-01-24T12:00:00,35.99,,14.96,0.29,0,0,35.99,,10.01,30,7.7,1453647600
2016-01-25,2016-01-25T12:00:00,44.48,0.19,23.96,0.48,0,0,36.97,10,10.01,0,8.21,1453734000
2016-01-26,2016-01-26T12:00:00,23.78,1,22.01,0.94,0,0,22.97,5,10.01,120,3.1,1453820400
2016-01-27,2016-01-27T12:00:00,28.79,0.75,20.99,0.7,0,0,26.97,6,10.01,161,3.6,1453906800
2016-01-28,2016-01-28T12:00:00,34.54,0.75,21.98,0.59,0,0,30.98,6,10.01,11,2.1,1453993200
2016-01-29,2016-01-29T12:00:00,43.49,0.44,25.98,0.63,0,0,33.96,8,10.01,30,5.09,1454079600
2016-01-30,2016-01-30T12:00:00,31.91,1,23.98,0.79,0,0,27.98,5,10.01,140,2.6,1454166000
2016-01-31,2016-01-31T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,6,10.01,180,5.7,1454252400
2016-02-01,2016-02-01T12:00:00,31.99,0.75,21.99,0.66,0,0,28.98,6,10.01,150,2.6,1454338800
2016-02-02,2016-02-02T12:00:00,31.23,0.75,22.98,0.74,0,0,27.98,6,10.01,,0,1454425200
2016-02-03,2016-02-03T12:00:00,21.74,0.19,20.98,1.0,0,0,20.98,10,2.99,170,3.1,1454511600
2016-02-04,2016-02-04T12:00:00,32.72,0.75,22.98,0.7,0,0,28.98,6,10.01,20,3.6,1454598000
2016-02-05,2016-02-05T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,6,10.01,30,2.6,1454684400
2016-02-06,2016-02-06T12:00:00,37.41,0.75,25.99,0.79,0,0,29.97,6,10.01,30,3.1,1454770800
2016-02-07,2016-02-07T12:00:00,39.17,0.75,24.98,0.67,0,0,31.98,6,10.01,41,3.1,1454857200
2016-02-08,2016-02-08T12:00:00,43.49,0.75,25.98,0.63,0,0,33.96,6,10.01,0,2.6,1454943600
2016-02-09,2016-02-09T12:00:00,44.9,0.75,25.98,0.6,0,0,34.98,6,10.01,341,4.1,1455030000
2016-02-10,2016-02-10T12:00:00,36.16,0.75,24.98,0.75,0,0,29.97,6,10.01,11,2.06,1455116400
2016-02-11,2016-02-11T12:00:00,39.09,0.75,25.99,0.75,0,0,30.98,6,10.01,290,3.6,1455202800
2016-02-12,2016-02-12T12:00:00,44.9,0.44,25.98,0.6,0,0,34.98,8,10.01,0,4.6,1455289200
2016-02-13,2016-02-13T12:00:00,43.28,0.44,24.97,0.56,0,0,34.98,8,10.01,350,5.7,1455375600
2016-02-14,2016-02-14T12:00:00,43.28,0.75,24.97,0.56,0,0,34.98,6,10.01,350,4.6,1455462000
2016-02-15,2016-02-15T12:00:00,41.86,0.75,23.96,0.53,0,0,34.98,6,10.01,11,4.1,1455548400
2016-02-16,2016-02-16T12:00:00,30.82,1,24.99,0.89,0,0,26.97,5,10.01,20,3.6,1455634800
2016-02-17,2016-02-17T12:00:00,41.91,0.44,24.97,0.6,0,0,33.96,8,10.01,0,3.6,1455721200
2016-02-18,2016-02-18T12:00:00,46.67,0.75,26.97,0.63,0,0,34.98,6,10.01,350,3.1,1455807600
2016-02-19,2016-02-19T12:00:00,41.91,0.75,24.97,0.6,0,0,33.96,6,10.01,311,3.6,1455894000
2016-02-20,2016-02-20T12:00:00,37.41,0.75,25.99,0.79,0,0,29.97,6,10.01,200,4.1,1455980400
2016-02-21,2016-02-21T12:00:00,33.56,0.44,23.98,0.75,,,28.98,8,10.01,71,3.1,1456066800
2016-02-22,2016-02-22T12:00:00,35.07,0.44,23.98,0.7,0,0,29.97,8,10.01,341,2.6,1456153200
2016-02-23,2016-02-23T12:00:00,33.56,0.75,23.98,0.75,0,0,28.98,6,10.01,30,1,1456239600
2016-02-24,2016-02-24T12:00:00,31.91,0.75,23.98,0.79,0,0,27.98,6,10.01,20,1.5,1456326000
2016-02-25,2016-02-25T12:00:00,36.76,0.75,22.97,0.59,0,0,31.98,6,10.01,330,2.1,1456412400
2016-02-26,2016-02-26T12:00:00,42.11,0.44,25.99,0.67,0,0,32.98,8,10.01,20,5.09,1456498800
2016-02-27,2016-02-27T12:00:00,22.84,1,21.98,1.0,0,0,21.98,5,9,110,2.06,1456585200
2016-02-28,2016-02-28T12:00:00,30.64,0.75,21.99,0.7,0,0,27.98,6,10.01,140,2.6,1456671600
2016-02-29,2016-02-29T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,6,10.01,80,4.6,1456758000
2016-03-01,2016-03-01T12:00:00,27.76,0.75,22.98,0.84,0,0,25.98,6,10.01,71,6.2,1456844400
2016-03-02,2016-03-02T12:00:00,26.57,0.75,20.99,0.74,0,0,25.98,6,10.01,330,4.1,1456930800
2016-03-03,2016-03-03T12:00:00,27.61,0.63,19.38,0.66,,,26.37,7,,210,5.7,1457017200
2016-03-04,2016-03-04T12:00:00,26.24,0.19,17.98,0.61,0,0,25.98,9,10.01,161,4.1,1457103600
2016-03-05,2016-03-05T12:00:00,30.27,0.75,18.98,0.55,0,0,28.98,6,10.01,150,3.6,1457190000
2016-03-06,2016-03-06T12:00:00,30.27,0.44,18.98,0.55,0,0,28.98,7,10.01,200,2.06,1457276400
2016-03-07,2016-03-07T12:00:00,29.83,0.38,17.98,0.52,0,0,28.98,8,10.01,131,1.55,1457362800
2016-03-08,2016-03-08T12:00:00,29.64,0.88,19.98,0.62,0,0,27.98,5,10.01,50,2.6,1457449200
2016-03-09,2016-03-09T12:00:00,22.84,1,21.98,1.0,0,0,21.98,5,10.01,170,4.1,1457535600
2016-03-10,2016-03-10T12:00:00,24.35,0.75,18.99,0.74,0,0,23.97,6,10.01,210,5.7,1457622000
2016-03-11,2016-03-11T12:00:00,25.12,0.75,16.98,0.61,0,0,24.97,6,10.01,191,4.1,1457708400
2016-03-12,2016-03-12T12:00:00,26.14,0.75,16.98,0.58,0,0,25.98,6,10.01,161,3.1,1457794800
2016-03-13,2016-03-13T12:00:00,27.66,0.75,16.98,0.54,0,0,26.97,6,10.01,0,1.55,1457881200
2016-03-14,2016-03-14T12:00:00,31.31,0.19,18.98,0.52,0,0,29.97,8,10.01,60,3.1,1457967600
2016-03-15,2016-03-15T12:00:00,35.78,0.19,21.98,0.56,0,0,31.98,8,10.01,71,3.1,1458054000
2016-03-16,2016-03-16T12:00:00,37.88,0.25,23.97,0.63,0,0,31.98,8,10.01,41,3.1,1458140400
2016-03-17,2016-03-17T12:00:00,38.05,,22.97,0.56,0,0,32.98,,10.01,30,5.09,1458226800
2016-03-18,2016-03-18T12:00:00,39.3,0.19,22.96,0.53,0,0,33.96,8,10.01,30,5.09,1458313200
2016-03-19,2016-03-19T12:00:00,33.56,0.75,23.98,0.75,0,0,28.98,6,10.01,221,4.1,1458399600
2016-03-20,2016-03-20T12:00:00,35.07,0.75,23.98,0.7,0,0,29.97,6,10.01,,0,1458486000
2016-03-21,2016-03-21T12:00:00,33.56,0.75,23.98,0.75,0,0,28.98,5,10.01,180,4.1,1458572400
2016-03-22,2016-03-22T12:00:00,25.58,0.75,20.99,0.79,0,0,24.97,5,10.01,161,4.1,1458658800
2016-03-23,2016-03-23T12:00:00,26.34,0.75,18.99,0.65,0,0,25.98,5,10.01,101,2.6,1458745200
2016-03-24,2016-03-24T12:00:00,22.69,1,21.01,0.94,0,0,21.98,4,9,150,4.6,1458831600
2016-03-25,2016-03-25T12:00:00,20.49,1,19.0,0.94,0,0,19.98,4,2,200,7.2,1458918000
2016-03-26,2016-03-26T12:00:00,21.04,0.75,15.99,0.73,0,0,20.98,5,10.01,221,4.1,1459004400
2016-03-27,2016-03-27T12:00:00,26.05,0.19,15.98,0.54,0,0,25.98,8,10.01,240,3.6,1459094400
2016-03-28,2016-03-28T12:00:00,28.03,0.19,14.98,0.45,0,0,27.98,8,10.01,180,3.1,1459180800
2016-03-29,2016-03-29T12:00:00,28.27,0.75,15.98,0.48,0,0,27.98,5,10.01,150,2.6,1459267200
2016-03-30,2016-03-30T12:00:00,31.84,,17.97,0.46,0,0,30.98,,10.01,,,1459353600
2016-03-31,2016-03-31T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,5,10.01,60,2.1,1459440000
2016-04-01,2016-04-01T12:00:00,41.86,,23.96,0.53,0,0,34.98,,10.01,11,4.1,1459526400
2016-04-02,2016-04-02T12:00:00,41.86,0.19,23.96,0.53,0,0,34.98,8,10.01,20,2.1,1459612800
2016-04-03,2016-04-03T12:00:00,41.86,0.19,23.96,0.53,0,0,34.98,8,10.01,350,4.1,1459699200
2016-04-04,2016-04-04T12:00:00,41.86,,23.96,0.53,0,0,34.98,,10.01,20,5.09,1459785600
2016-04-05,2016-04-05T12:00:00,43.28,,24.97,0.56,0,0,34.98,,10.01,30,3.6,1459872000
2016-04-06,2016-04-06T12:00:00,41.86,0.19,23.96,0.53,0,0,34.98,7,10.01,20,5.09,1459958400
2016-04-07,2016-04-07T12:00:00,41.86,0.19,23.96,0.53,0,0,34.98,7,10.01,0,4.6,1460044800
2016-04-08,2016-04-08T12:00:00,,,,,,,,,,,,1460131200
2016-04-09,2016-04-09T12:00:00,22.69,1,21.01,0.94,0,0,21.98,4,10.01,140,6.2,1460217600
2016-04-10,2016-04-10T12:00:00,24.88,1,22.99,0.94,0,0,23.97,4,10.01,,0,1460304000
2016-04-11,2016-04-11T12:00:00,31.23,0.75,22.98,0.74,0,0,27.98,5,10.01,,,1460390400
2016-04-12,2016-04-12T12:00:00,33.27,0.44,21.99,0.62,0,0,29.97,6,10.01,,0,1460476800
2016-04-13,2016-04-13T12:00:00,37.88,0.44,23.97,0.63,0,0,31.98,6,10.01,,0,1460563200
2016-04-14,2016-04-14T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,5,10.01,41,3.6,1460649600
2016-04-15,2016-04-15T12:00:00,37.02,,21.98,0.53,0,0,32.98,,10.01,11,3.6,1460736000
2016-04-16,2016-04-16T12:00:00,39.3,,22.96,0.53,0,0,33.96,,10.01,30,4.1,1460822400
2016-04-17,2016-04-17T12:00:00,39.3,,22.96,0.53,0,0,33.96,,10.01,20,6.2,1460908800
2016-04-18,2016-04-18T12:00:00,40.53,,23.97,0.56,0,0,33.96,,10.01,20,5.09,1460995200
2016-04-19,2016-04-19T12:00:00,37.28,,20.97,0.47,0,0,33.96,,10.01,0,5.7,1461081600
2016-04-20,2016-04-20T12:00:00,38.05,,22.97,0.56,0,0,32.98,,10.01,11,6.2,1461168000
2016-04-21,2016-04-21T12:00:00,24.6,1,21.0,0.84,0,0,23.97,4,10.01,210,5.09,1461254400
2016-04-22,2016-04-22T12:00:00,27.76,1,22.98,0.84,0,0,25.98,4,10.01,341,2.6,1461340800
2016-04-23,2016-04-23T12:00:00,39.23,0.19,23.97,0.59,0,0,32.98,6,10.01,41,2.6,1461427200
2016-04-24,2016-04-24T12:00:00,39.3,0.44,22.96,0.53,0,0,33.96,5,10.01,350,5.09,1461513600
2016-04-25,2016-04-25T12:00:00,23.93,0.19,22.97,1.0,0,0,22.97,6,10.01,221,4.1,1461600000
2016-04-26,2016-04-26T12:00:00,11.97,1,9.99,0.88,0,0,11.97,4,10.01,210,12.9,1461686400
2016-04-27,2016-04-27T12:00:00,15.98,0.44,4.01,0.45,0,0,15.98,5,10.01,221,5.09,1461772800
2016-04-28,2016-04-28T12:00:00,16.97,0.75,5.0,0.45,0,0,16.97,4,10.01,150,2.1,1461859200
2016-04-29,2016-04-29T12:00:00,18.98,,6.99,0.46,0,0,18.98,,10.01,200,4.6,1461945600
2016-04-30,2016-04-30T12:00:00,17.97,0.19,6.99,0.49,0,0,17.97,6,10.01,170,3.6,1462032000
2016-05-01,2016-05-01T12:00:00,19.98,,6.99,0.43,0,0,19.98,,10.01,30,3.6,1462118400
2016-05-02,2016-05-02T12:00:00,22.97,,10.98,0.47,0,0,22.97,,10.01,41,2.6,1462204800
2016-05-03,2016-05-03T12:00:00,24.97,,12.99,0.47,0,0,24.97,,10.01,180,4.6,1462291200
2016-05-04,2016-05-04T12:00:00,25.98,,11.98,0.42,0,0,25.98,,10.01,,0,1462377600
2016-05-05,2016-05-05T12:00:00,24.12,0.75,16.99,0.65,0,0,23.97,4,9,131,1.5,1462464000
2016-05-06,2016-05-06T12:00:00,20.49,0.19,19.0,0.94,0,0,19.98,5,10.01,,,1462550400
2016-05-07,2016-05-07T12:00:00,21.44,1,19.0,0.88,0,0,20.98,3,10.01,120,2.6,1462636800
2016-05-08,2016-05-08T12:00:00,24.47,0.75,19.99,0.79,0,0,23.97,4,10.01,0,2.1,1462723200
2016-05-09,2016-05-09T12:00:00,20.49,0.19,19.0,0.94,0,0,19.98,5,7,,,1462809600
2016-05-10,2016-05-10T12:00:00,25.34,0.75,18.99,0.69,0,0,24.97,4,10.01,191,2.6,1462896000
2016-05-11,2016-05-11T12:00:00,23.37,0.75,18.99,0.78,0,0,22.97,4,10.01,,,1462982400
2016-05-12,2016-05-12T12:00:00,20.34,1,17.99,0.88,0,0,19.98,3,10.01,221,3.6,1463068800
2016-05-13,2016-05-13T12:00:00,20.98,0.75,14.99,0.69,0,0,20.98,4,10.01,,,1463155200
2016-05-14,2016-05-14T12:00:00,25.46,0.75,19.99,0.74,0,0,24.97,4,10.01,30,5.7,1463241600
2016-05-15,2016-05-15T12:00:00,31.99,0.44,21.99,0.66,0,0,28.98,4,10.01,330,5.7,1463328000
2016-05-16,2016-05-16T12:00:00,17.97,0.75,10.99,0.64,0,0,17.97,4,10.01,210,4.6,1463414400
2016-05-17,2016-05-17T12:00:00,17.97,0.75,8.0,0.52,0,0,17.97,4,10.01,,,1463500800
2016-05-18,2016-05-18T12:00:00,18.98,,5.99,0.43,0,0,18.98,,10.01,,,1463587200
2016-05-19,2016-05-19T12:00:00,21.98,,9.98,0.47,0,0,21.98,,10.01,11,3.1,1463673600
2016-05-20,2016-05-20T12:00:00,17.99,1,14.99,0.83,0,0,17.97,3,10.01,240,3.1,1463760000
2016-05-21,2016-05-21T12:00:00,13.97,1,13.0,0.94,0,0,13.97,3,8,,,1463846400
2016-05-22,2016-05-22T12:00:00,17.05,0.75,10.99,0.68,,,17.05,4,10.01,221,7.7,1463932800
2016-05-23,2016-05-23T12:00:00,16.97,0.19,5.0,0.45,0,0,16.97,5,10.01,180,3.1,1464019200
2016-05-24,2016-05-24T12:00:00,20.98,,8.99,0.46,0,0,20.98,,10.01,50,4.1,1464105600
2016-05-25,2016-05-25T12:00:00,,,,,,,,,,,,1464192000
2016-05-26,2016-05-26T12:00:00,18.28,1,16.99,0.94,0,0,17.97,3,9,50,1.5,1464278400
2016-05-27,2016-05-27T12:00:00,18.13,1,16.0,0.88,0,0,17.97,3,10.01,210,3.1,1464364800
2016-05-28,2016-05-28T12:00:00,14.98,1,14.0,0.94,0,0,14.97,3,6,200,4.6,1464451200
2016-05-29,2016-05-29T12:00:00,15.98,0.75,11.99,0.77,0,0,15.98,3,10.01,330,2.1,1464537600
2016-05-30,2016-05-30T12:00:00,,,,,,,,,,,,1464624000
2016-05-31,2016-05-31T12:00:00,19.98,0.44,10.99,0.56,0,0,19.98,4,10.01,191,2.6,1464710400
2016-06-01,2016-06-01T12:00:00,20.98,0.75,12.99,0.6,0,0,20.98,3,10.01,,,1464796800
2016-06-02,2016-06-02T12:00:00,18.98,0.44,9.99,0.56,0,0,18.98,4,10.01,,,1464883200
2016-06-03,2016-06-03T12:00:00,19.98,,9.99,0.53,0,0,19.98,,10.01,180,3.6,1464969600
2016-06-04,2016-06-04T12:00:00,20.98,,10.99,0.53,0,0,20.98,,10.01,,,1465056000
2016-06-05,2016-06-05T12:00:00,19.98,,4.99,0.37,0,0,19.98,,10.01,161,4.1,1465142400
2016-06-06,2016-06-06T12:00:00,17.97,,9.0,0.56,0,0,17.97,,10.01,161,3.6,1465228800
2016-06-07,2016-06-07T12:00:00,15.98,,6.0,0.52,0,0,15.98,,10.01,,,1465315200
2016-06-08,2016-06-08T12:00:00,18.98,,6.99,0.46,0,0,18.98,,10.01,180,3.6,1465401600
2016-06-09,2016-06-09T12:00:00,17.97,,2.0,0.34,0,0,17.97,,10.01,101,4.1,1465488000
2016-06-10,2016-06-10T12:00:00,18.98,,2.0,0.32,0,0,18.98,,10.01,150,4.1,1465574400
2016-06-11,2016-06-11T12:00:00,14.97,,0.99,0.39,0,0,14.97,,10.01,,,1465660800
2016-06-12,2016-06-12T12:00:00,15.98,,-1.01,0.31,0,0,15.98,,10.01,,,1465747200
2016-06-13,2016-06-13T12:00:00,18.98,,2.0,0.32,0,0,18.98,,10.01,60,4.6,1465833600
2016-06-14,2016-06-14T12:00:00,21.98,,5.99,0.35,0,0,21.98,,10.01,30,3.6,1465920000
2016-06-15,2016-06-15T12:00:00,21.98,,12.99,0.57,0,0,21.98,,10.01,50,2.1,1466006400
2016-06-16,2016-06-16T12:00:00,17.18,1,16.0,0.94,0,0,16.97,3,8,180,3.6,1466092800
2016-06-17,2016-06-17T12:00:00,18.98,,10.99,0.6,0,0,18.98,,10.01,191,4.1,1466179200
2016-06-18,2016-06-18T12:00:00,19.98,,8.99,0.49,0,0,19.98,,10.01,120,2.1,1466265600
2016-06-19,2016-06-19T12:00:00,19.98,,4.99,0.37,0,0,19.98,,10.01,170,4.1,1466352000
2016-06-20,2016-06-20T12:00:00,15.98,0.75,8.0,0.59,0,0,15.98,3,10.01,210,3.1,1466438400
2016-06-21,2016-06-21T12:00:00,16.97,,9.0,0.59,0,0,16.97,,10.01,,,1466524800
2016-06-22,2016-06-22T12:00:00,17.97,,8.0,0.52,0,0,17.97,,10.01,,0,1466611200
2016-06-23,2016-06-23T12:00:00,21.98,,10.98,0.5,0,0,21.98,,10.01,,,1466697600
2016-06-24,2016-06-24T12:00:00,25.12,,16.98,0.61,0,0,24.97,,10.01,50,4.6,1466784000
2016-06-25,2016-06-25T12:00:00,26.14,,16.98,0.58,0,0,25.98,,10.01,30,6.2,1466870400
2016-06-26,2016-06-26T12:00:00,14.97,1,13.0,0.88,0,0,14.97,3,10.01,270,3.6,1466956800
2016-06-27,2016-06-27T12:00:00,13.97,1,10.99,0.82,0,0,13.97,3,10.01,170,2.1,1467043200
2016-06-28,2016-06-28T12:00:00,15.98,1,14.0,0.88,0,0,15.98,3,9,,0,1467129600
2016-06-29,2016-06-29T12:00:00,23.12,,16.99,0.69,0,0,22.97,,10.01,0,2.6,1467216000
2016-06-30,2016-06-30T12:00:00,28.03,,14.98,0.45,0,0,27.98,,10.01,41,4.6,1467302400
2016-07-01,2016-07-01T12:00:00,27.45,,15.98,0.51,0,0,26.97,,10.01,41,5.09,1467388800
2016-07-02,2016-07-02T12:00:00,29.12,,15.98,0.45,0,0,28.98,,10.01,30,5.09,1467475200
2016-07-03,2016-07-03T12:00:00,30.01,,15.97,0.43,0,0,29.97,,10.01,30,5.09,1467561600
2016-07-04,2016-07-04T12:00:00,26.05,,15.98,0.54,0,0,25.98,,10.01,0,3.1,1467648000
2016-07-05,2016-07-05T12:00:00,15.98,1,14.0,0.88,0,0,15.98,3,10.01,260,4.1,1467734400
2016-07-06,2016-07-06T12:00:00,16.97,0.19,8.0,0.56,0,0,16.97,4,10.01,251,3.1,1467820800
2016-07-07,2016-07-07T12:00:00,19.98,,8.99,0.49,0,0,19.98,,10.01,60,1.5,1467907200
2016-07-08,2016-07-08T12:00:00,18.98,0.75,9.0,0.52,0,0,18.98,3,10.01,71,3.6,1467993600
2016-07-09,2016-07-09T12:00:00,24.97,,14.98,0.54,0,0,24.97,,10.01,41,3.6,1468080000
2016-07-10,2016-07-10T12:00:00,31.87,,19.98,0.55,0,0,29.97,,10.01,41,4.1,1468166400
2016-07-11,2016-07-11T12:00:00,31.87,0.19,19.98,0.55,0,0,29.97,4,10.01,330,4.1,1468252800
2016-07-12,2016-07-12T12:00:00,23.12,0.75,16.99,0.69,0,0,22.97,3,10.01,161,5.7,1468339200
2016-07-13,2016-07-13T12:00:00,21.31,0.75,17.99,0.83,0,0,20.98,3,10.01,20,3.1,1468425600
2016-07-14,2016-07-14T12:00:00,33.01,0.44,19.98,0.52,0,0,30.98,4,10.01,350,5.09,1468512000
2016-07-15,2016-07-15T12:00:00,19.98,0.75,13.99,0.68,0,0,19.98,3,10.01,191,6.2,1468598400
2016-07-16,2016-07-16T12:00:00,17.97,,4.01,0.4,0,0,17.97,,10.01,180,4.6,1468684800
2016-07-17,2016-07-17T12:00:00,14.97,,2.0,0.42,0,0,14.97,,10.01,110,2.6,1468771200
2016-07-18,2016-07-18T12:00:00,13.97,,4.01,0.51,0,0,13.97,,10.01,170,3.1,1468857600
2016-07-19,2016-07-19T12:00:00,15.98,0.19,6.0,0.52,0,0,15.98,5,10.01,170,5.09,1468944000
2016-07-20,2016-07-20T12:00:00,17.97,,6.0,0.45,0,0,17.97,,10.01,,,1469030400
2016-07-21,2016-07-21T12:00:00,19.98,,1.99,0.3,0,0,19.98,,10.01,180,3.6,1469116800
2016-07-22,2016-07-22T12:00:00,23.97,,7.99,0.36,0,0,23.97,,10.01,30,2.6,1469203200
2016-07-23,2016-07-23T12:00:00,23.97,,14.99,0.57,0,0,23.97,,10.01,41,4.1,1469289600
2016-07-24,2016-07-24T12:00:00,27.98,,12.98,0.4,0,0,27.98,,10.01,30,5.09,1469376000
2016-07-25,2016-07-25T12:00:00,30.38,,16.97,0.46,0,0,29.97,,10.01,20,6.2,1469462400
2016-07-26,2016-07-26T12:00:00,18.98,1,13.0,0.68,0,0,18.98,3,10.01,200,5.09,1469548800
2016-07-27,2016-07-27T12:00:00,15.98,0.19,6.99,0.55,0,0,15.98,5,10.01,170,4.1,1469635200
2016-07-28,2016-07-28T12:00:00,15.98,,6.99,0.55,0,0,15.98,,10.01,200,2.1,1469721600
2016-07-29,2016-07-29T12:00:00,22.97,,11.98,0.5,0,0,22.97,,10.01,71,2.1,1469808000
2016-07-30,2016-07-30T12:00:00,28.98,,14.98,0.43,0,0,28.98,,10.01,50,5.7,1469894400
2016-07-31,2016-07-31T12:00:00,29.97,,14.97,0.4,0,0,29.97,,10.01,41,8.21,1469980800
